task_idx,task,level,difficulty,scaled_difficulty,segment,x0_m,y0_m,x1_m,y1_m,path_len_m,max_step_up_m,max_step_down_m,max_step_m,max_gap_width_m,n_gaps,gap_landing_dz_m,mean_slope_deg,max_slope_deg,min_width_m,median_width_m,lateral_offset_max_m,center_pit_fraction,rise_m,max_height_m,min_height_m,fix_desc
8,flat_circle_jump,1,0.1111,0.1111,6,6.6000,2.0000,7.6500,2.1000,1.0548,0.0000,0.0200,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.1500,0.8500,0.0000,0.0000,-0.0200,0.1550,0.1350,
8,flat_circle_jump,1,0.1111,0.1111,7,7.6500,2.1000,9.3000,2.0000,1.6530,0.0000,0.1350,0.1350,0.6500,1.0000,-0.1350,0.0000,0.0000,0.4500,2.5000,0.0000,0.3714,-0.1350,0.1350,0.0000,
8,flat_circle_jump,2,0.2222,0.2222,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
8,flat_circle_jump,2,0.2222,0.2222,1,1.5000,2.0000,2.8500,1.9500,1.3509,0.1900,-0.0000,0.1900,0.4000,1.0000,0.1900,0.0000,0.0000,0.4500,1.0500,0.0000,0.2759,0.1900,0.1900,0.0000,
8,flat_circle_jump,2,0.2222,0.2222,2,2.8500,1.9500,3.8500,2.0000,1.0012,0.0150,-0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.4500,0.8500,0.0500,0.0455,0.0150,0.2050,0.1900,
8,flat_circle_jump,2,0.2222,0.2222,3,3.8500,2.0000,4.8000,2.1500,0.9618,0.0000,0.0800,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.4500,0.8500,0.0000,0.0000,-0.0800,0.2050,0.1250,
8,flat_circle_jump,2,0.2222,0.2222,4,4.8000,2.1500,5.9500,1.9500,1.1673,0.0100,-0.0000,0.0100,0.1500,1.0000,0.0100,0.0000,0.0000,0.5500,0.9500,0.0500,0.1600,0.0100,0.1350,0.1250,
8,flat_circle_jump,2,0.2222,0.2222,5,5.9500,1.9500,7.2000,2.1000,1.2590,0.0150,-0.0000,0.0150,0.2500,1.0000,0.0150,0.0000,0.0000,0.4500,0.9000,0.0000,0.1852,0.0150,0.1500,0.1350,
8,flat_circle_jump,2,0.2222,0.2222,6,7.2000,2.1000,8.2500,1.9000,1.0689,0.0000,0.0300,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.1500,0.9500,0.0500,0.0870,-0.0300,0.1500,0.1200,
8,flat_circle_jump,2,0.2222,0.2222,7,8.2500,1.9000,9.9500,2.0000,1.7029,0.0000,0.1200,0.1200,0.7000,1.0000,-0.1200,0.0000,0.0000,0.5500,2.5250,0.0000,0.3889,-0.1200,0.1200,0.0000,
8,flat_circle_jump,3,0.3333,0.3333,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
8,flat_circle_jump,3,0.3333,0.3333,1,1.5000,2.0000,2.7000,2.0000,1.2000,0.1500,-0.0000,0.1500,0.2000,1.0000,0.1500,0.0000,0.0000,0.4500,1.1500,0.0000,0.1538,0.1500,0.1500,0.0000,
8,flat_circle_jump,3,0.3333,0.3333,2,2.7000,2.0000,4.1500,2.0500,1.4509,0.0000,-0.0000,0.0000,0.4500,1.0000,0.0000,0.0000,0.0000,0.4500,0.9500,0.0000,0.2903,0.0000,0.1500,0.1500,
8,flat_circle_jump,3,0.3333,0.3333,3,4.1500,2.0500,5.2500,1.8500,1.1180,0.0150,-0.0000,0.0150,0.1500,1.0000,0.0150,0.0000,0.0000,0.5500,0.9500,0.0000,0.1250,0.0150,0.1650,0.1500,
8,flat_circle_jump,3,0.3333,0.3333,4,5.2500,1.8500,6.5000,2.0500,1.2659,0.0550,-0.0000,0.0550,0.2000,1.0000,0.0550,0.0000,0.0000,0.5500,1.0000,0.0500,0.1852,0.0550,0.2200,0.1650,
8,flat_circle_jump,3,0.3333,0.3333,5,6.5000,2.0500,7.5000,1.9000,1.0112,0.0000,0.0150,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.9500,0.0000,0.0000,-0.0150,0.2200,0.2050,
8,flat_circle_jump,3,0.3333,0.3333,6,7.5000,1.9000,8.7500,1.9000,1.2500,0.0250,-0.0000,0.0250,0.2000,1.0000,0.0250,0.0000,0.0000,0.5500,0.9500,0.0000,0.1538,0.0250,0.2300,0.2050,
8,flat_circle_jump,3,0.3333,0.3333,7,8.7500,1.9000,10.4000,2.0000,1.6530,0.0000,0.2300,0.2300,0.6500,1.0000,-0.2300,0.0000,0.0000,0.5500,2.5250,0.0000,0.3714,-0.2300,0.2300,0.0000,
8,flat_circle_jump,4,0.4444,0.4444,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
8,flat_circle_jump,4,0.4444,0.4444,1,1.5000,2.0000,2.9000,2.0500,1.4009,0.1500,-0.0000,0.1500,0.5000,1.0000,0.1500,0.0000,0.0000,0.5500,2.4750,0.0000,0.3333,0.1500,0.1500,0.0000,
8,flat_circle_jump,4,0.4444,0.4444,2,2.9000,2.0500,4.0000,2.1000,1.1011,0.0550,-0.0000,0.0550,0.0500,1.0000,0.0550,0.0000,0.0000,0.2500,0.9500,0.0000,0.0417,0.0550,0.2050,0.1500,
8,flat_circle_jump,4,0.4444,0.4444,3,4.0000,2.1000,5.2000,2.0000,1.2042,0.0000,-0.0000,0.0000,0.1500,1.0000,0.0000,0.0000,0.0000,0.4500,0.9500,0.0000,0.1154,0.0000,0.2050,0.2050,
8,flat_circle_jump,4,0.4444,0.4444,4,5.2000,2.0000,6.3500,2.0000,1.1500,0.0000,0.0550,0.0550,0.1500,1.0000,-0.0550,0.0000,0.0000,0.4500,0.9000,0.0000,0.1200,-0.0550,0.2050,0.1500,
8,flat_circle_jump,4,0.4444,0.4444,5,6.3500,2.0000,7.9500,2.1000,1.6031,0.0550,-0.0000,0.0550,0.6000,1.0000,0.0550,0.0000,0.0000,0.4500,0.9000,0.0000,0.3529,0.0550,0.2050,0.1500,
8,flat_circle_jump,4,0.4444,0.4444,6,7.9500,2.1000,8.8500,2.1000,0.9000,0.0000,0.0100,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.4500,0.9500,0.0000,0.0000,-0.0100,0.2050,0.1950,
8,flat_circle_jump,4,0.4444,0.4444,7,8.8500,2.1000,10.7000,2.0000,1.8527,0.0000,0.1950,0.1950,0.8500,1.0000,-0.1950,0.0000,0.0000,0.4500,2.5250,0.0000,0.4359,-0.1950,0.1950,0.0000,
8,flat_circle_jump,5,0.5556,0.5556,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
8,flat_circle_jump,5,0.5556,0.5556,1,1.5000,2.0000,3.0000,1.9500,1.5008,0.1850,-0.0000,0.1850,0.6000,1.0000,0.1850,0.0000,0.0000,0.5500,2.4750,0.0000,0.3750,0.1850,0.1850,0.0000,
8,flat_circle_jump,5,0.5556,0.5556,2,3.0000,1.9500,4.3500,2.0500,1.3537,0.0000,0.0400,0.0400,0.4000,1.0000,-0.0400,0.0000,0.0000,0.5500,0.9500,0.0000,0.2759,-0.0400,0.1850,0.1450,
8,flat_circle_jump,5,0.5556,0.5556,3,4.3500,2.0500,5.6000,2.2000,1.2590,0.0750,-0.0000,0.0750,0.2500,1.0000,0.0750,0.0000,0.0000,0.4500,0.9500,0.0000,0.1852,0.0750,0.2200,0.1450,
8,flat_circle_jump,5,0.5556,0.5556,4,5.6000,2.2000,6.9500,2.0500,1.3583,0.0000,0.0200,0.0200,0.3500,1.0000,-0.0200,0.0000,0.0000,0.4500,0.9000,0.0000,0.2414,-0.0200,0.2200,0.2000,
8,flat_circle_jump,5,0.5556,0.5556,5,6.9500,2.0500,8.5500,2.2000,1.6070,0.0300,-0.0000,0.0300,0.6500,1.0000,0.0300,0.0000,0.0000,0.4500,0.9500,0.0000,0.3824,0.0300,0.2300,0.2000,
8,flat_circle_jump,5,0.5556,0.5556,6,8.5500,2.2000,9.7500,2.2000,1.2000,0.0000,-0.0000,0.0000,0.2500,1.0000,0.0000,0.0000,0.0000,0.5500,0.9000,0.0000,0.2000,0.0000,0.2300,0.2300,
8,flat_circle_jump,5,0.5556,0.5556,7,9.7500,2.2000,11.6500,2.0000,1.9105,0.0000,0.2300,0.2300,0.9500,1.0000,-0.2300,0.0000,0.0000,0.5500,3.9500,0.0000,0.4750,-0.2300,0.2300,0.0000,
8,flat_circle_jump,6,0.6667,0.6667,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
8,flat_circle_jump,6,0.6667,0.6667,1,1.5000,2.0000,3.0000,1.9000,1.5033,0.2150,-0.0000,0.2150,0.5000,1.0000,0.2150,0.0000,0.0000,0.4500,1.1500,0.0000,0.3125,0.2150,0.2150,0.0000,
8,flat_circle_jump,6,0.6667,0.6667,2,3.0000,1.9000,4.7000,1.9500,1.7007,0.0000,0.0650,0.0650,0.7000,1.0000,-0.0650,0.0000,0.0000,0.4500,0.9500,0.0000,0.3889,-0.0650,0.2150,0.1500,
8,flat_circle_jump,6,0.6667,0.6667,3,4.7000,1.9500,6.3000,2.2000,1.6194,0.0900,-0.0000,0.0900,0.7000,1.0000,0.0900,0.0000,0.0000,0.5500,0.8500,0.0000,0.4118,0.0900,0.2400,0.1500,
8,flat_circle_jump,6,0.6667,0.6667,4,6.3000,2.2000,7.4500,1.9500,1.1769,0.0000,0.0750,0.0750,0.2500,1.0000,-0.0750,0.0000,0.0000,0.5500,0.9000,0.0000,0.2000,-0.0750,0.2400,0.1650,
8,flat_circle_jump,6,0.6667,0.6667,5,7.4500,1.9500,9.1500,2.0000,1.7007,0.0750,-0.0000,0.0750,0.8000,1.0000,0.0750,0.0000,0.0000,0.5500,0.9000,0.0000,0.4444,0.0750,0.2400,0.1650,
8,flat_circle_jump,6,0.6667,0.6667,6,9.1500,2.0000,10.3000,2.0500,1.1511,0.0000,0.0800,0.0800,0.2000,1.0000,-0.0800,0.0000,0.0000,0.5500,0.9500,0.0000,0.1600,-0.0800,0.2400,0.1600,
8,flat_circle_jump,6,0.6667,0.6667,7,10.3000,2.0500,12.3000,2.0000,2.0006,0.0000,0.1600,0.1600,1.0000,1.0000,-0.1600,0.0000,0.0000,0.6500,2.5250,0.0000,0.4762,-0.1600,0.1600,0.0000,
8,flat_circle_jump,7,0.7778,0.7778,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
8,flat_circle_jump,7,0.7778,0.7778,1,1.5000,2.0000,3.3500,2.2500,1.8668,0.1750,-0.0000,0.1750,0.8500,1.0000,0.1750,0.0000,0.0000,0.5500,1.1500,0.0000,0.4359,0.1750,0.1750,0.0000,
8,flat_circle_jump,7,0.7778,0.7778,2,3.3500,2.2500,4.9500,2.2000,1.6008,0.0950,-0.0000,0.0950,0.5500,1.0000,0.0950,0.0000,0.0000,0.4500,0.9500,0.0000,0.3235,0.0950,0.2700,0.1750,
8,flat_circle_jump,7,0.7778,0.7778,3,4.9500,2.2000,6.3000,1.9000,1.3829,0.0000,-0.0000,0.0000,0.3500,1.0000,0.0000,0.0000,0.0000,0.4500,0.9500,0.1000,0.2759,0.0000,0.2700,0.2700,
8,flat_circle_jump,7,0.7778,0.7778,4,6.3000,1.9000,7.9000,1.9500,1.6008,0.0000,0.0050,0.0050,0.6500,1.0000,-0.0050,0.0000,0.0000,0.4500,0.9500,0.0000,0.3824,-0.0050,0.2700,0.2650,
8,flat_circle_jump,7,0.7778,0.7778,5,7.9000,1.9500,9.2500,2.1000,1.3583,0.0000,0.0300,0.0300,0.3500,1.0000,-0.0300,0.0000,0.0000,0.5500,0.9500,0.0500,0.2759,-0.0300,0.2650,0.2350,
8,flat_circle_jump,7,0.7778,0.7778,6,9.2500,2.1000,10.9500,1.9500,1.7066,0.0350,-0.0000,0.0350,0.6500,1.0000,0.0350,0.0000,0.0000,0.5500,0.9500,0.0500,0.3889,0.0350,0.2700,0.2350,
8,flat_circle_jump,7,0.7778,0.7778,7,10.9500,1.9500,12.8500,2.0000,1.9007,0.0000,0.2700,0.2700,0.9000,1.0000,-0.2700,0.0000,0.0000,0.5500,2.5250,0.0000,0.4500,-0.2700,0.2700,0.0000,
8,flat_circle_jump,8,0.8889,0.8889,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
8,flat_circle_jump,8,0.8889,0.8889,1,1.5000,2.0000,3.3000,2.3000,1.8248,0.2550,-0.0000,0.2550,0.8500,1.0000,0.2550,0.0000,0.0000,0.4500,1.0500,0.0000,0.4474,0.2550,0.2550,0.0000,
8,flat_circle_jump,8,0.8889,0.8889,2,3.3000,2.3000,5.0000,2.0000,1.7263,0.0000,0.0800,0.0800,0.7000,1.0000,-0.0800,0.0000,0.0000,0.4500,0.9500,0.0500,0.4167,-0.0800,0.2550,0.1750,
8,flat_circle_jump,8,0.8889,0.8889,3,5.0000,2.0000,6.4500,2.2000,1.4637,0.1050,-0.0000,0.1050,0.4500,1.0000,0.1050,0.0000,0.0000,0.4500,0.9000,0.0000,0.2903,0.1050,0.2800,0.1750,
8,flat_circle_jump,8,0.8889,0.8889,4,6.4500,2.2000,8.0000,2.2000,1.5500,0.0000,0.0800,0.0800,0.5000,1.0000,-0.0800,0.0000,0.0000,0.4500,0.9500,0.0000,0.3125,-0.0800,0.2800,0.2000,
8,flat_circle_jump,8,0.8889,0.8889,5,8.0000,2.2000,9.6500,2.0000,1.6621,0.0450,-0.0000,0.0450,0.7000,1.0000,0.0450,0.0000,0.0000,0.4500,0.8500,0.0000,0.4000,0.0450,0.2450,0.2000,
8,flat_circle_jump,8,0.8889,0.8889,6,9.6500,2.0000,11.3500,2.0000,1.7000,0.0000,0.0650,0.0650,0.8000,1.0000,-0.0650,0.0000,0.0000,0.4500,0.8500,0.0000,0.4444,-0.0650,0.2450,0.1800,
8,flat_circle_jump,8,0.8889,0.8889,7,11.3500,2.0000,13.1500,2.0000,1.8000,0.0000,0.1800,0.1800,0.8000,1.0000,-0.1800,0.0000,0.0000,0.5500,4.0000,0.0000,0.4324,-0.1800,0.1800,0.0000,
8,flat_circle_jump,9,1.0000,1.0000,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
8,flat_circle_jump,9,1.0000,1.0000,1,1.5000,2.0000,3.6000,2.0500,2.1006,0.2300,-0.0000,0.2300,1.2000,1.0000,0.2300,0.0000,0.0000,0.5500,2.4750,0.0000,0.5455,0.2300,0.2300,0.0000,
8,flat_circle_jump,9,1.0000,1.0000,2,3.6000,2.0500,5.2500,2.2000,1.6568,0.0550,-0.0000,0.0550,0.7000,1.0000,0.0550,0.0000,0.0000,0.5500,0.9500,0.0000,0.4000,0.0550,0.2850,0.2300,
8,flat_circle_jump,9,1.0000,1.0000,3,5.2500,2.2000,6.6500,2.2500,1.4009,0.0000,0.0400,0.0400,0.4500,1.0000,-0.0400,0.0000,0.0000,0.5500,0.9500,0.0000,0.3000,-0.0400,0.2850,0.2450,
8,flat_circle_jump,9,1.0000,1.0000,4,6.6500,2.2500,8.3000,2.3000,1.6508,0.0000,0.0250,0.0250,0.7500,1.0000,-0.0250,0.0000,0.0000,0.5500,0.9000,0.0000,0.4286,-0.0250,0.2450,0.2200,
8,flat_circle_jump,9,1.0000,1.0000,5,8.3000,2.3000,10.2000,1.9500,1.9320,0.0500,-0.0000,0.0500,1.0000,1.0000,0.0500,0.0000,0.0000,0.5500,0.8500,0.0000,0.5000,0.0500,0.2700,0.2200,
8,flat_circle_jump,9,1.0000,1.0000,6,10.2000,1.9500,11.5500,2.2000,1.3730,0.0050,-0.0000,0.0050,0.4000,1.0000,0.0050,0.0000,0.0000,0.5500,0.8500,0.0500,0.3103,0.0050,0.2750,0.2700,
8,flat_circle_jump,9,1.0000,1.0000,7,11.5500,2.2000,13.8000,2.0000,2.2589,0.0000,0.2750,0.2750,1.2500,1.0000,-0.2750,0.0000,0.0000,0.4500,2.5000,0.0000,0.5319,-0.2750,0.2750,0.0000,
9,bump_jump,0,0.0000,0.0000,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
9,bump_jump,0,0.0000,0.0000,1,1.5000,2.0000,2.4000,2.1500,0.9124,0.0300,0.0050,0.0300,0.0000,0.0000,0.0000,9.4980,27.6995,0.5500,3.9250,0.0000,0.0000,0.1400,0.1400,-0.0050,
9,bump_jump,0,0.0000,0.0000,2,2.4000,2.1500,3.7500,1.9500,1.3647,0.0450,0.0400,0.0450,0.4000,1.0000,-0.0400,23.2288,35.9421,0.5500,0.9500,0.0500,0.3103,0.0050,0.1450,-0.0850,
9,bump_jump,0,0.0000,0.0000,3,3.7500,1.9500,5.0000,1.9500,1.2500,0.0400,0.0900,0.0900,0.3500,1.0000,-0.0100,20.2441,32.0054,0.4500,0.9000,0.2500,0.3077,-0.0350,0.1450,-0.0700,
9,bump_jump,0,0.0000,0.0000,4,5.0000,1.9500,6.3000,2.0500,1.3038,0.0400,0.0400,0.0400,0.4000,1.0000,0.0050,22.3825,33.0239,0.4500,0.8500,0.1000,0.3214,0.0100,0.1200,-0.0750,
9,bump_jump,0,0.0000,0.0000,5,6.3000,2.0500,7.6000,2.0500,1.3000,0.0400,0.0500,0.0500,0.3500,1.0000,-0.0500,22.1671,34.9920,0.4500,0.8500,0.0000,0.2593,0.0200,0.1400,-0.0800,
9,bump_jump,0,0.0000,0.0000,6,7.6000,2.0500,8.9500,1.9500,1.3537,0.0400,0.0400,0.0400,0.4500,1.0000,-0.0400,21.7038,33.0239,0.4500,0.8500,0.0000,0.3103,-0.0350,0.1400,-0.0800,
9,bump_jump,0,0.0000,0.0000,7,8.9500,1.9500,10.7500,2.0000,1.8007,0.0750,0.0400,0.0750,0.8500,1.0000,0.0750,9.8915,32.0054,0.4500,4.0000,0.0000,0.4474,-0.1050,0.1050,-0.0750,
9,bump_jump,1,0.1111,0.0889,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
9,bump_jump,1,0.1111,0.0889,1,1.5000,2.0000,2.4500,2.1500,0.9618,0.0400,0.0450,0.0450,0.0000,0.0000,0.0000,12.2246,32.0054,0.3500,0.9500,0.0000,0.0000,0.1400,0.1400,-0.0450,
9,bump_jump,1,0.1111,0.0889,2,2.4500,2.1500,3.8500,2.0000,1.4080,0.0400,0.0400,0.0400,0.5000,1.0000,-0.0050,22.6942,34.0193,0.5500,0.8500,0.0000,0.3333,0.0050,0.1450,-0.0500,
9,bump_jump,1,0.1111,0.0889,3,3.8500,2.0000,5.1000,2.1000,1.2540,0.0400,0.0550,0.0550,0.4000,1.0000,-0.0450,21.7856,34.9920,0.4500,0.8500,0.2000,0.3333,-0.0350,0.1450,-0.0750,
9,bump_jump,1,0.1111,0.0889,4,5.1000,2.1000,6.5000,2.0500,1.4009,0.0350,0.0400,0.0400,0.5500,1.0000,0.0350,21.2442,32.0054,0.4500,0.8500,0.0000,0.3667,0.0000,0.1100,-0.0750,
9,bump_jump,1,0.1111,0.0889,5,6.5000,2.0500,7.8500,1.8000,1.3730,0.0350,0.0350,0.0350,0.5500,1.0000,-0.0050,20.5698,28.8108,0.5500,0.8000,0.0000,0.3793,-0.0050,0.1100,-0.0450,
9,bump_jump,1,0.1111,0.0889,6,7.8500,1.8000,9.2000,2.0000,1.3647,0.0400,0.0350,0.0400,0.5000,1.0000,-0.0100,21.5024,32.0054,0.5500,0.8500,0.0000,0.3448,0.0250,0.1300,-0.0550,
9,bump_jump,1,0.1111,0.0889,7,9.2000,2.0000,11.0500,2.0000,1.8500,0.0550,0.0400,0.0550,0.8500,1.0000,0.0550,10.2385,33.0239,0.5500,4.0000,0.0000,0.4474,-0.1300,0.1300,-0.0550,
9,bump_jump,2,0.2222,0.1778,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
9,bump_jump,2,0.2222,0.1778,1,1.5000,2.0000,2.4500,2.0500,0.9513,0.0400,0.0700,0.0700,0.0000,0.0000,0.0000,12.7318,34.0193,0.0500,0.9500,0.0000,0.0000,0.1250,0.1250,-0.0700,
9,bump_jump,2,0.2222,0.1778,2,2.4500,2.0500,3.8000,2.1500,1.3537,0.0400,0.0400,0.0400,0.4500,1.0000,0.0250,23.5364,34.9920,0.5500,0.8500,0.0500,0.3448,0.0300,0.1550,-0.0700,
9,bump_jump,2,0.2222,0.1778,3,3.8000,2.1500,5.1500,2.0000,1.3583,0.0350,0.0400,0.0400,0.5000,1.0000,0.0100,23.2584,34.0193,0.5500,0.8500,0.0000,0.3448,-0.0250,0.1550,-0.0450,
9,bump_jump,2,0.2222,0.1778,4,5.1500,2.0000,6.4500,2.0500,1.3010,0.0400,0.0350,0.0400,0.4500,1.0000,-0.0300,22.4394,33.0239,0.4500,0.8500,0.0000,0.3214,0.0000,0.1300,-0.0600,
9,bump_jump,2,0.2222,0.1778,5,6.4500,2.0500,7.8000,2.1500,1.3537,0.0400,0.0450,0.0450,0.4500,1.0000,0.0150,22.8140,34.0193,0.4500,0.8500,0.0000,0.3103,0.0100,0.1400,-0.0650,
9,bump_jump,2,0.2222,0.1778,6,7.8000,2.1500,9.2000,2.1000,1.4009,0.0400,0.0400,0.0400,0.5000,1.0000,-0.0050,22.9255,33.0239,0.4500,0.8500,0.0000,0.3333,0.0000,0.1400,-0.0550,
9,bump_jump,2,0.2222,0.1778,7,9.2000,2.1000,10.9500,2.0000,1.7529,0.0550,0.0400,0.0550,0.8000,1.0000,0.0550,10.7153,33.0239,0.4500,3.9500,0.0000,0.4324,-0.1400,0.1400,-0.0550,
9,bump_jump,3,0.3333,0.2667,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
9,bump_jump,3,0.3333,0.2667,1,1.5000,2.0000,2.5000,1.8500,1.0112,0.0350,0.0350,0.0350,0.1500,1.0000,-0.0350,10.2158,30.9638,0.5500,4.0000,0.0000,0.1364,0.1300,0.1300,-0.0350,
9,bump_jump,3,0.3333,0.2667,2,2.5000,1.8500,3.8500,2.0500,1.3647,0.0450,0.0350,0.0450,0.5000,1.0000,-0.0250,23.5890,34.9920,0.4500,0.8500,0.0000,0.3448,0.0150,0.1450,-0.0600,
9,bump_jump,3,0.3333,0.2667,3,3.8500,2.0500,5.2000,1.9000,1.3583,0.0400,0.0450,0.0450,0.4500,1.0000,-0.0050,24.1407,34.9920,0.4500,0.8500,0.0500,0.3448,-0.0100,0.1450,-0.0650,
9,bump_jump,3,0.3333,0.2667,4,5.2000,1.9000,6.6000,2.1000,1.4142,0.0450,0.0400,0.0450,0.5000,1.0000,0.0050,24.1878,34.9920,0.4500,0.8500,0.0500,0.3667,0.0150,0.1500,-0.0650,
9,bump_jump,3,0.3333,0.2667,5,6.6000,2.1000,8.0000,2.2000,1.4036,0.0450,0.0450,0.0450,0.5000,1.0000,0.0050,24.3151,35.9421,0.4500,0.8500,0.0000,0.3333,0.0000,0.1500,-0.0600,
9,bump_jump,3,0.3333,0.2667,6,8.0000,2.2000,9.4000,2.0000,1.4142,0.0350,0.0450,0.0450,0.5500,1.0000,0.0250,23.4645,34.9920,0.4500,0.8500,0.0000,0.3667,-0.0200,0.1500,-0.0550,
9,bump_jump,3,0.3333,0.2667,7,9.4000,2.0000,11.3000,2.0000,1.9000,0.0250,0.0350,0.0350,1.0000,1.0000,0.0250,9.0595,29.8989,0.5500,4.0000,0.0000,0.5000,-0.1300,0.1300,-0.0250,
9,bump_jump,4,0.4444,0.3556,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
9,bump_jump,4,0.4444,0.3556,1,1.5000,2.0000,2.5500,1.9000,1.0548,0.0400,0.0600,0.0600,0.1500,1.0000,-0.0600,12.1717,34.9920,0.5500,4.0000,0.0500,0.1739,0.1450,0.1450,-0.0600,
9,bump_jump,4,0.4444,0.3556,2,2.5500,1.9000,3.9500,2.1000,1.4142,0.0400,0.0400,0.0400,0.5000,1.0000,0.0100,24.1068,34.0193,0.4500,0.8500,0.0500,0.3667,0.0050,0.1500,-0.0600,
9,bump_jump,4,0.4444,0.3556,3,3.9500,2.1000,5.3500,1.9000,1.4142,0.0400,0.0400,0.0400,0.5500,1.0000,0.0100,23.1025,34.0193,0.4500,0.8500,0.0000,0.3667,-0.0250,0.1500,-0.0500,
9,bump_jump,4,0.4444,0.3556,4,5.3500,1.9000,6.7000,2.2000,1.3829,0.0450,0.0400,0.0450,0.5000,1.0000,-0.0100,24.6230,35.9421,0.4500,0.8500,0.0500,0.3793,0.0400,0.1650,-0.0550,
9,bump_jump,4,0.4444,0.3556,5,6.7000,2.2000,8.0500,2.1500,1.3509,0.0350,0.0500,0.0500,0.5000,1.0000,0.0250,23.4246,36.8699,0.4500,0.8500,0.0000,0.3448,-0.0400,0.1650,-0.0550,
9,bump_jump,4,0.4444,0.3556,6,8.0500,2.1500,9.4000,2.0500,1.3537,0.0450,0.0350,0.0450,0.5000,1.0000,-0.0250,23.4894,36.8699,0.4500,0.8500,0.0000,0.3448,0.0300,0.1550,-0.0600,
9,bump_jump,4,0.4444,0.3556,7,9.4000,2.0500,11.2500,2.0000,1.8507,0.0550,0.0450,0.0550,0.9000,1.0000,0.0550,11.3836,35.9421,0.4500,4.0000,0.0000,0.4615,-0.1550,0.1550,-0.0550,
9,bump_jump,5,0.5556,0.4444,0,1.0000,2.0000,1.5000,2.0000,0.5000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
9,bump_jump,5,0.5556,0.4444,1,1.5000,2.0000,2.6000,1.9000,1.1045,0.0350,0.0250,0.0350,0.2500,1.0000,-0.0250,10.0971,30.9638,0.5500,4.0000,0.0000,0.2083,0.1400,0.1400,-0.0250,
9,bump_jump,5,0.5556,0.4444,2,2.6000,1.9000,4.0500,1.9500,1.4509,0.0350,0.0350,0.0350,0.6500,1.0000,0.0050,21.8713,30.9638,0.5500,0.8500,0.0000,0.4194,0.0100,0.1500,-0.0200,
